100000 , 0.9999 , 0.3960158890993247 , 16.787589073181152 , 230247 ,
100000 , 0.999 , 0.3960158890993247 , 1.6348509788513184 , 23015 ,
100000 , 0.9999 , 0.3960158890993247 , 16.948108911514282 , 230247 ,
100000 , 0.999 , 0.39601588909932467 , 1.7500548362731934 , 23015 ,
100000 , 0.9999 , 0.3960158890993247 , 16.74903106689453 , 230247 ,
100000 , 0.999 , 0.3960158890993247 , 1.652364730834961 , 23015 ,
100000 , 0.9999 , 0.3960158890993247 , 16.713461875915527 , 230247 ,
100000 , 0.999 , 0.39601588909932467 , 1.6403591632843018 , 23015 ,
100000 , 0.9999 , 0.3960158890993247 , 16.563529014587402 , 230247 ,
100000 , 0.999 , 0.3960158890993247 , 1.764267921447754 , 23015 ,
100000 , 0.9999 , 0.3960158890993247 , 17.325356006622314 , 230247 ,
100000 , 0.999 , 0.3341097537786865 , 1.7392849922180176 , 23015 ,
100000 , 0.9999 , 0.3960158890993247 , 17.837582111358643 , 230247 ,
100000 , 0.999 , 0.39601588909932467 , 1.6309361457824707 , 23015 ,
100000 , 0.9999 , 0.3960158890993247 , 16.762161254882812 , 230247 ,
100000 , 0.999 , 0.39601588909932467 , 1.7728359699249268 , 23015 ,
100000 , 0.9999 , 0.3960158890993247 , 17.355178833007812 , 230247 ,
100000 , 0.999 , 0.3960158890993247 , 1.6441311836242676 , 23015
